AGE	JOB	MARITAL_STATUS	EDU	social	race	sex	position	county	country	salary
32	 Private	 Never-married	 HS-grad	 Not-in-family	 White	 Male	 Other-service	52	 United-States	 <=50K
31	 Private	 Married-civ-spouse	 Bachelors	 Husband	 Black	 Male	 Sales	90	 United-States	 >50K
31	 Private	 Married-civ-spouse	 Bachelors	 Wife	 White	 Female	 Prof-specialty	40	 United-States	 >50K
47	 Private	 Never-married	 Some-college	 Not-in-family	 White	 Female	 Adm-clerical	40	 United-States	 <=50K
19	 ?	 Never-married	 Some-college	 Own-child	 White	 Male	 ?	50	 United-States	 <=50K
40	 Private	 Married-civ-spouse	 Assoc-voc	 Husband	 Black	 Male	 Handlers-cleaners	40	 United-States	 <=50K
40	 Private	 Never-married	 Assoc-acdm	 Own-child	 White	 Female	 Adm-clerical	45	 United-States	 <=50K
41	 Private	 Divorced	 11th	 Not-in-family	 White	 Male	 Other-service	40	 United-States	 <=50K
53	 Federal-gov	 Married-civ-spouse	 HS-grad	 Husband	 Black	 Male	 Adm-clerical	40	 United-States	 <=50K
46	 Private	 Divorced	 11th	 Unmarried	 Amer-Indian-Eskimo	 Male	 Machine-op-inspct	43	 Germany	 <=50K
45	 Self-emp-inc	 Married-civ-spouse	 Bachelors	 Husband	 White	 Male	 Farming-fishing	35	 United-States	 >50K
39	 Private	 Married-civ-spouse	 9th	 Wife	 Black	 Female	 Other-service	34	 United-States	 <=50K
19	 Private	 Never-married	 HS-grad	 Not-in-family	 White	 Male	 Machine-op-inspct	40	 United-States	 <=50K
57	 Private	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Transport-moving	40	 United-States	 >50K
49	 Private	 Married-civ-spouse	 Assoc-voc	 Wife	 White	 Female	 Machine-op-inspct	40	 Peru	 <=50K
59	 Private	 Divorced	 HS-grad	 Not-in-family	 White	 Female	 Exec-managerial	40	 United-States	 <=50K
32	 Private	 Divorced	 Assoc-voc	 Not-in-family	 White	 Male	 Sales	50	 United-States	 >50K
18	 ?	 Never-married	 Some-college	 Own-child	 White	 Female	 ?	15	 United-States	 <=50K
35	 State-gov	 Never-married	 Some-college	 Not-in-family	 Black	 Male	 Protective-serv	40	 United-States	 <=50K
58	 Self-emp-inc	 Married-civ-spouse	 10th	 Wife	 White	 Female	 Transport-moving	40	 United-States	 <=50K
28	 Private	 Never-married	 Bachelors	 Not-in-family	 White	 Male	 Other-service	43	 Mexico	 <=50K
36	 Federal-gov	 Married-civ-spouse	 Assoc-acdm	 Wife	 White	 Female	 Adm-clerical	40	 United-States	 >50K
41	 Self-emp-not-inc	 Divorced	 Masters	 Unmarried	 White	 Female	 Prof-specialty	35	 United-States	 <=50K
47	 Private	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Sales	40	 United-States	 >50K
50	 Self-emp-inc	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Craft-repair	60	 United-States	 <=50K
61	 ?	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 ?	16	 United-States	 <=50K
36	 Private	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Exec-managerial	50	 United-States	 >50K
38	 Private	 Divorced	 Assoc-voc	 Not-in-family	 White	 Male	 Craft-repair	40	 United-States	 <=50K
56	 Self-emp-not-inc	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Other-service	60	 United-States	 >50K
50	 Private	 Married-civ-spouse	 Assoc-voc	 Husband	 White	 Male	 Transport-moving	45	 United-States	 <=50K
45	 Self-emp-not-inc	 Married-civ-spouse	 Some-college	 Husband	 White	 Male	 Sales	40	 United-States	 <=50K
44	 Self-emp-not-inc	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Exec-managerial	66	 United-States	 <=50K
51	 Private	 Married-civ-spouse	 Some-college	 Husband	 White	 Male	 Exec-managerial	45	 United-States	 >50K
44	 Self-emp-inc	 Married-civ-spouse	 Some-college	 Husband	 White	 Male	 Exec-managerial	50	 United-States	 >50K
25	 Private	 Divorced	 HS-grad	 Not-in-family	 White	 Male	 Craft-repair	50	 United-States	 <=50K
60	 Private	 Widowed	 11th	 Unmarried	 Black	 Male	 Transport-moving	40	 United-States	 <=50K
17	 ?	 Never-married	 10th	 Own-child	 White	 Male	 ?	30	 United-States	 <=50K
49	 Self-emp-inc	 Married-civ-spouse	 Masters	 Husband	 White	 Male	 Exec-managerial	50	 United-States	 >50K
46	 Private	 Married-civ-spouse	 HS-grad	 Husband	 Black	 Male	 Craft-repair	60	 United-States	 >50K
56	 Private	 Widowed	 HS-grad	 Unmarried	 Black	 Female	 Adm-clerical	38	 United-States	 <=50K
25	 Private	 Divorced	 HS-grad	 Not-in-family	 White	 Male	 Craft-repair	45	 United-States	 <=50K
22	 Private	 Never-married	 Some-college	 Not-in-family	 White	 Male	 Transport-moving	40	 United-States	 <=50K
76	 ?	 Widowed	 HS-grad	 Not-in-family	 Black	 Female	 ?	2	 United-States	 <=50K
41	 Self-emp-inc	 Married-civ-spouse	 Prof-school	 Husband	 White	 Male	 Prof-specialty	60	 United-States	 >50K
48	 Self-emp-inc	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Exec-managerial	40	 United-States	 >50K
46	 Private	 Never-married	 10th	 Not-in-family	 Black	 Male	 Machine-op-inspct	40	 United-States	 <=50K
30	 Private	 Never-married	 Some-college	 Not-in-family	 White	 Male	 Craft-repair	40	 United-States	 >50K
39	 Private	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Transport-moving	40	 United-States	 >50K
40	 Private	 Divorced	 10th	 Not-in-family	 Amer-Indian-Eskimo	 Male	 Craft-repair	40	 United-States	 <=50K
70	 Federal-gov	 Married-civ-spouse	 HS-grad	 Husband	 Black	 Male	 Adm-clerical	40	 United-States	 <=50K
35	 Private	 Married-civ-spouse	 Some-college	 Husband	 White	 Male	 Craft-repair	45	 United-States	 <=50K
49	 Private	 Divorced	 Masters	 Not-in-family	 White	 Female	 Exec-managerial	75	 United-States	 <=50K
24	 Private	 Never-married	 Assoc-voc	 Not-in-family	 White	 Male	 Protective-serv	60	 United-States	 <=50K
40	 Private	 Married-civ-spouse	 Assoc-acdm	 Husband	 White	 Male	 Prof-specialty	36	 United-States	 >50K
61	 Private	 Married-civ-spouse	 Prof-school	 Husband	 White	 Male	 Transport-moving	5	 United-States	 >50K
25	 Private	 Never-married	 Bachelors	 Own-child	 Asian-Pac-Islander	 Male	 Prof-specialty	40	 United-States	 <=50K
28	 Local-gov	 Never-married	 Bachelors	 Not-in-family	 White	 Female	 Prof-specialty	40	 United-States	 <=50K
69	 State-gov	 Married-civ-spouse	 Masters	 Husband	 White	 Male	 Prof-specialty	11	 United-States	 <=50K
22	 Private	 Never-married	 Some-college	 Own-child	 White	 Female	 Handlers-cleaners	36	 United-States	 <=50K
47	 Private	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Adm-clerical	38	 United-States	 <=50K
38	 Private	 Divorced	 HS-grad	 Unmarried	 White	 Female	 Other-service	48	 United-States	 <=50K
26	 Private	 Never-married	 Assoc-voc	 Own-child	 White	 Female	 Adm-clerical	40	 United-States	 <=50K
17	 Private	 Never-married	 11th	 Own-child	 Asian-Pac-Islander	 Female	 Adm-clerical	24	 United-States	 <=50K
33	 Self-emp-not-inc	 Never-married	 Some-college	 Not-in-family	 White	 Male	 Other-service	35	 United-States	 <=50K
43	 Self-emp-not-inc	 Married-spouse-absent	 HS-grad	 Not-in-family	 White	 Male	 Craft-repair	40	 United-States	 <=50K
58	 Private	 Married-civ-spouse	 Assoc-voc	 Husband	 White	 Male	 Craft-repair	40	 United-States	 >50K
53	 Self-emp-inc	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Sales	40	 United-States	 >50K
26	 Private	 Never-married	 HS-grad	 Not-in-family	 White	 Male	 Craft-repair	25	 United-States	 <=50K
43	 Local-gov	 Married-civ-spouse	 Bachelors	 Husband	 Black	 Male	 Prof-specialty	40	 United-States	 >50K
31	 Private	 Married-civ-spouse	 10th	 Husband	 White	 Male	 Farming-fishing	40	 Mexico	 <=50K
30	 Private	 Never-married	 HS-grad	 Unmarried	 White	 Male	 Adm-clerical	42	 United-States	 <=50K
25	 Private	 Never-married	 HS-grad	 Own-child	 White	 Female	 Other-service	25	 United-States	 <=50K
57	 Federal-gov	 Divorced	 HS-grad	 Unmarried	 White	 Female	 Adm-clerical	40	 United-States	 <=50K
37	 Private	 Divorced	 Masters	 Unmarried	 White	 Male	 Exec-managerial	60	 United-States	 >50K
32	 Private	 Married-civ-spouse	 Some-college	 Husband	 White	 Male	 Sales	48	 United-States	 <=50K
26	 Private	 Divorced	 HS-grad	 Not-in-family	 White	 Female	 Exec-managerial	41	 United-States	 <=50K
45	 Private	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Adm-clerical	40	 United-States	 >50K
53	 State-gov	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Adm-clerical	35	 United-States	 >50K
27	 Private	 Never-married	 HS-grad	 Other-relative	 Amer-Indian-Eskimo	 Male	 Handlers-cleaners	40	 United-States	 <=50K
28	 Self-emp-inc	 Married-civ-spouse	 11th	 Husband	 White	 Male	 Craft-repair	50	 United-States	 >50K
32	 Private	 Divorced	 11th	 Not-in-family	 White	 Male	 Sales	43	 United-States	 >50K
35	 Private	 Divorced	 Bachelors	 Not-in-family	 White	 Female	 Sales	65	 United-States	 <=50K
36	 Self-emp-not-inc	 Married-civ-spouse	 Some-college	 Husband	 White	 Male	 Exec-managerial	55	 United-States	 >50K
19	 Private	 Never-married	 Some-college	 Not-in-family	 White	 Male	 Adm-clerical	40	 United-States	 <=50K
37	 Self-emp-inc	 Married-civ-spouse	 Bachelors	 Husband	 White	 Male	 Exec-managerial	80	 United-States	 >50K
49	 Private	 Divorced	 Some-college	 Not-in-family	 White	 Male	 Machine-op-inspct	45	 United-States	 <=50K
20	 Private	 Never-married	 Some-college	 Not-in-family	 White	 Male	 Other-service	45	 United-States	 <=50K
64	 Self-emp-inc	 Married-civ-spouse	 Bachelors	 Husband	 White	 Male	 Exec-managerial	55	 United-States	 >50K
60	 ?	 Married-civ-spouse	 Masters	 Husband	 White	 Male	 ?	40	 United-States	 <=50K
32	 Private	 Married-civ-spouse	 Assoc-acdm	 Husband	 White	 Male	 Craft-repair	42	 United-States	 <=50K
58	 State-gov	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Exec-managerial	40	 United-States	 <=50K
42	 Private	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Sales	50	 United-States	 <=50K
20	 Private	 Never-married	 Some-college	 Not-in-family	 Black	 Female	 Adm-clerical	14	 United-States	 <=50K
42	 State-gov	 Married-civ-spouse	 Some-college	 Husband	 Black	 Male	 Adm-clerical	40	 United-States	 <=50K
25	 Private	 Married-spouse-absent	 Some-college	 Unmarried	 Black	 Male	 Prof-specialty	40	 United-States	 <=50K
30	 Self-emp-not-inc	 Married-civ-spouse	 Assoc-voc	 Husband	 White	 Male	 Prof-specialty	65	 United-States	 >50K
37	 Self-emp-inc	 Married-civ-spouse	 Bachelors	 Husband	 White	 Male	 Prof-specialty	35	 United-States	 >50K
66	 Self-emp-not-inc	 Married-civ-spouse	 Assoc-voc	 Husband	 White	 Male	 Prof-specialty	50	 United-States	 <=50K
59	 Self-emp-inc	 Married-civ-spouse	 Bachelors	 Husband	 White	 Male	 Exec-managerial	40	 England	 >50K
44	 Private	 Divorced	 Bachelors	 Not-in-family	 Asian-Pac-Islander	 Male	 Other-service	40	 China	 <=50K
46	 Private	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Adm-clerical	58	 United-States	 >50K
59	 Private	 Married-civ-spouse	 Bachelors	 Wife	 White	 Female	 Adm-clerical	30	 United-States	 <=50K
25	 Private	 Never-married	 Bachelors	 Own-child	 White	 Male	 Exec-managerial	40	 United-States	 <=50K
17	 Local-gov	 Never-married	 9th	 Own-child	 Black	 Male	 Other-service	9	 United-States	 <=50K
47	 Local-gov	 Married-civ-spouse	 Bachelors	 Husband	 White	 Male	 Protective-serv	40	 United-States	 <=50K
47	 State-gov	 Divorced	 9th	 Not-in-family	 White	 Female	 Other-service	40	 United-States	 <=50K
30	 Private	 Divorced	 Some-college	 Unmarried	 White	 Female	 Exec-managerial	40	 United-States	 <=50K
20	 Private	 Never-married	 Some-college	 Own-child	 White	 Female	 Farming-fishing	40	 United-States	 <=50K
26	 Local-gov	 Never-married	 Bachelors	 Not-in-family	 White	 Male	 Prof-specialty	55	 United-States	 <=50K
20	 Private	 Never-married	 Some-college	 Not-in-family	 Black	 Male	 Handlers-cleaners	15	 United-States	 <=50K
33	 Private	 Divorced	 HS-grad	 Unmarried	 White	 Male	 Other-service	40	 United-States	 <=50K
48	 Private	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Machine-op-inspct	40	 United-States	 <=50K
52	 Private	 Married-civ-spouse	 Bachelors	 Husband	 White	 Male	 Exec-managerial	50	 United-States	 >50K
37	 Private	 Divorced	 HS-grad	 Unmarried	 White	 Female	 Exec-managerial	12	 United-States	 <=50K
47	 Private	 Married-civ-spouse	 HS-grad	 Husband	 Black	 Male	 Craft-repair	40	 United-States	 <=50K
40	 Private	 Married-civ-spouse	 10th	 Husband	 White	 Male	 Machine-op-inspct	40	 United-States	 >50K
48	 Private	 Divorced	 Masters	 Unmarried	 White	 Female	 Exec-managerial	40	 United-States	 >50K
49	 Private	 Married-civ-spouse	 10th	 Husband	 Black	 Male	 Transport-moving	42	 United-States	 >50K
50	 Private	 Divorced	 Some-college	 Not-in-family	 White	 Female	 Other-service	40	 United-States	 <=50K
30	 Private	 Never-married	 Assoc-acdm	 Not-in-family	 White	 Female	 Prof-specialty	40	 United-States	 <=50K
34	 Private	 Married-civ-spouse	 Some-college	 Husband	 White	 Male	 Exec-managerial	40	 United-States	 <=50K
43	 Private	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Machine-op-inspct	40	 United-States	 <=50K
22	 Private	 Married-civ-spouse	 10th	 Wife	 White	 Female	 Machine-op-inspct	40	 United-States	 <=50K
35	 Private	 Separated	 HS-grad	 Not-in-family	 Black	 Male	 Other-service	40	 United-States	 <=50K
26	 State-gov	 Divorced	 HS-grad	 Own-child	 White	 Female	 Adm-clerical	30	 United-States	 <=50K
62	 Private	 Married-civ-spouse	 Prof-school	 Husband	 White	 Male	 Prof-specialty	70	 United-States	 <=50K
39	 Local-gov	 Separated	 HS-grad	 Not-in-family	 White	 Male	 Protective-serv	40	 United-States	 <=50K
59	 Local-gov	 Married-civ-spouse	 Some-college	 Husband	 White	 Male	 Craft-repair	40	 United-States	 <=50K
69	 ?	 Divorced	 5th-6th	 Not-in-family	 White	 Male	 ?	40	 United-States	 <=50K
27	 Private	 Married-civ-spouse	 Bachelors	 Husband	 White	 Male	 Craft-repair	40	 United-States	 <=50K
17	 Private	 Never-married	 10th	 Own-child	 White	 Male	 Sales	30	 United-States	 <=50K
38	 Private	 Married-civ-spouse	 Bachelors	 Husband	 White	 Male	 Adm-clerical	40	 United-States	 <=50K
41	 Private	 Married-civ-spouse	 Some-college	 Husband	 White	 Male	 Craft-repair	50	 United-States	 >50K
27	 Private	 Never-married	 10th	 Unmarried	 White	 Female	 Machine-op-inspct	40	 United-States	 <=50K
23	 Private	 Never-married	 HS-grad	 Own-child	 White	 Female	 Adm-clerical	40	 United-States	 <=50K
17	 Private	 Never-married	 10th	 Own-child	 White	 Male	 Handlers-cleaners	24	 United-States	 <=50K
56	 Private	 Divorced	 7th-8th	 Not-in-family	 White	 Female	 Machine-op-inspct	40	 United-States	 <=50K
24	 Private	 Never-married	 Some-college	 Not-in-family	 White	 Female	 Adm-clerical	40	 United-States	 <=50K
62	 Private	 Married-civ-spouse	 Doctorate	 Husband	 White	 Male	 Prof-specialty	40	 ?	 >50K
44	 Private	 Divorced	 12th	 Unmarried	 Black	 Male	 Transport-moving	40	 United-States	 <=50K
23	 Private	 Never-married	 Bachelors	 Not-in-family	 White	 Male	 Adm-clerical	30	 United-States	 <=50K
41	 Self-emp-not-inc	 Never-married	 HS-grad	 Not-in-family	 White	 Male	 Sales	50	 ?	 <=50K
25	 Private	 Never-married	 HS-grad	 Not-in-family	 White	 Male	 Transport-moving	65	 United-States	 <=50K
21	 Private	 Never-married	 Some-college	 Other-relative	 Black	 Female	 Other-service	8	 United-States	 <=50K
18	 Private	 Never-married	 12th	 Own-child	 White	 Male	 Handlers-cleaners	6	 United-States	 <=50K
45	 Private	 Married-civ-spouse	 Some-college	 Husband	 White	 Male	 Craft-repair	40	 United-States	 <=50K
75	 ?	 Widowed	 Bachelors	 Not-in-family	 White	 Female	 ?	16	 United-States	 >50K
51	 Private	 Married-civ-spouse	 7th-8th	 Husband	 White	 Male	 Protective-serv	40	 United-States	 <=50K
42	 Federal-gov	 Separated	 HS-grad	 Other-relative	 Black	 Female	 Other-service	40	 United-States	 <=50K
47	 Private	 Never-married	 Some-college	 Not-in-family	 Black	 Female	 Other-service	35	 Outlying-US(Guam-USVI-etc)	 <=50K
29	 Private	 Married-civ-spouse	 Some-college	 Husband	 White	 Male	 Farming-fishing	40	 United-States	 <=50K
33	 Private	 Never-married	 11th	 Not-in-family	 Black	 Male	 Other-service	40	 United-States	 <=50K
43	 Local-gov	 Married-civ-spouse	 Bachelors	 Husband	 White	 Male	 Craft-repair	40	 United-States	 <=50K
20	 ?	 Never-married	 Some-college	 Own-child	 White	 Male	 ?	16	 United-States	 <=50K
19	 ?	 Never-married	 Bachelors	 Own-child	 Black	 Female	 ?	40	 Jamaica	 <=50K
44	 Private	 Married-civ-spouse	 Assoc-acdm	 Husband	 White	 Male	 Craft-repair	40	 United-States	 >50K
24	 Private	 Never-married	 Some-college	 Own-child	 White	 Male	 Other-service	30	 United-States	 <=50K
19	 Private	 Never-married	 Some-college	 Own-child	 White	 Male	 Handlers-cleaners	40	 United-States	 <=50K
49	 ?	 Separated	 10th	 Own-child	 White	 Male	 ?	40	 United-States	 <=50K
52	 Private	 Married-civ-spouse	 Assoc-voc	 Husband	 White	 Male	 Adm-clerical	40	 United-States	 <=50K
38	 Self-emp-not-inc	 Never-married	 HS-grad	 Not-in-family	 White	 Male	 Farming-fishing	52	 United-States	 <=50K
24	 State-gov	 Never-married	 Some-college	 Not-in-family	 White	 Male	 Tech-support	50	 United-States	 <=50K
32	 Local-gov	 Never-married	 Bachelors	 Not-in-family	 White	 Male	 Prof-specialty	50	 United-States	 <=50K
72	 ?	 Widowed	 HS-grad	 Not-in-family	 White	 Female	 ?	8	 United-States	 <=50K
26	 Private	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Sales	50	 United-States	 >50K
31	 Private	 Never-married	 Bachelors	 Own-child	 Asian-Pac-Islander	 Male	 Sales	40	 ?	 <=50K
29	 Private	 Married-civ-spouse	 Bachelors	 Husband	 White	 Male	 Sales	50	 United-States	 <=50K
39	 Private	 Divorced	 HS-grad	 Not-in-family	 White	 Male	 Adm-clerical	40	 United-States	 >50K
48	 Self-emp-not-inc	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Farming-fishing	50	 United-States	 <=50K
40	 Private	 Married-civ-spouse	 Some-college	 Husband	 White	 Male	 Craft-repair	45	 United-States	 >50K
51	 Private	 Divorced	 Some-college	 Unmarried	 White	 Male	 Exec-managerial	45	 Scotland	 <=50K
28	 Self-emp-not-inc	 Divorced	 HS-grad	 Own-child	 White	 Male	 Craft-repair	40	 United-States	 <=50K
22	 Private	 Never-married	 HS-grad	 Own-child	 White	 Female	 Exec-managerial	20	 United-States	 <=50K
23	 Private	 Never-married	 Bachelors	 Not-in-family	 White	 Female	 Adm-clerical	40	 United-States	 <=50K
65	 Private	 Married-civ-spouse	 Some-college	 Husband	 White	 Male	 Protective-serv	16	 United-States	 <=50K
26	 Local-gov	 Married-civ-spouse	 Bachelors	 Husband	 White	 Male	 Prof-specialty	40	 United-States	 <=50K
20	 ?	 Never-married	 Some-college	 Own-child	 White	 Male	 ?	50	 United-States	 <=50K
55	 Private	 Married-civ-spouse	 Masters	 Husband	 White	 Male	 Prof-specialty	50	 ?	 >50K
38	 Self-emp-not-inc	 Married-civ-spouse	 Bachelors	 Husband	 White	 Male	 Other-service	10	 United-States	 <=50K
33	 Private	 Never-married	 HS-grad	 Not-in-family	 White	 Male	 Prof-specialty	60	 United-States	 >50K
33	 Local-gov	 Married-civ-spouse	 HS-grad	 Wife	 White	 Female	 Adm-clerical	60	 United-States	 <=50K
37	 Private	 Never-married	 Bachelors	 Not-in-family	 Black	 Female	 Sales	40	 United-States	 <=50K
19	 Private	 Never-married	 11th	 Own-child	 White	 Male	 Machine-op-inspct	60	 United-States	 <=50K
24	 Private	 Never-married	 Bachelors	 Not-in-family	 White	 Male	 Sales	50	 United-States	 <=50K
30	 Private	 Married-civ-spouse	 11th	 Husband	 White	 Male	 Craft-repair	45	 United-States	 <=50K
57	 State-gov	 Divorced	 HS-grad	 Not-in-family	 White	 Female	 Exec-managerial	50	 United-States	 <=50K
22	 State-gov	 Never-married	 Some-college	 Own-child	 White	 Female	 Prof-specialty	20	 United-States	 <=50K
57	 Private	 Married-civ-spouse	 HS-grad	 Husband	 Black	 Male	 Machine-op-inspct	40	 United-States	 >50K
46	 State-gov	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Tech-support	40	 United-States	 <=50K
67	 Private	 Married-civ-spouse	 HS-grad	 Husband	 White	 Male	 Adm-clerical	35	 United-States	 <=50K
35	 ?	 Never-married	 HS-grad	 Unmarried	 Black	 Female	 ?	40	 United-States	 <=50K
